Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool,entities,URL,Hashtags,Video
"Liverpool &amp; City dominate, with Benzema leading the line 😮‍💨😮‍💨😮‍💨

#UCL https://t.co/W8nXOQauxX",28/04/2022 11:49,1.51965E+18,ChampionsLeague,,,700,8634,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [72, 76]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519643590699499521, 'id_str': '1519643590699499521', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/FRbby1jXwAEn0JM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRbby1jXwAEn0JM.jpg', 'url': 'https://t.co/W8nXOQauxX', 'display_url': 'pic.twitter.com/W8nXOQauxX', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519645058823249928/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519645058823249928,UCL,
"Has any team ever won the quadruple? 🏆🏆🏆🏆

Plus find out which teams have claimed a treble 👇

#UCL",28/04/2022 11:38,1.51964E+18,ChampionsLeague,,,102,1625,en,Twitter for Advertisers,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [94, 98]}], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1519642158940270593,UCL,
"Karim @Benzema is having some season 🔥

#UCL https://t.co/ThCtZdmdd3",28/04/2022 10:12,1.51962E+18,ChampionsLeague,,,1346,21657,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [40, 44]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Benzema', 'name': 'Karim Benzema', 'id': 1964571728, 'id_str': '1964571728', 'indices': [6, 14]}], 'urls': [], 'media': [{'id': 1519620165868175360, 'id_str': '1519620165868175360', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/FRbGfVQXwAAkVGp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRbGfVQXwAAkVGp.jpg', 'url': 'https://t.co/ThCtZdmdd3', 'display_url': 'pic.twitter.com/ThCtZdmdd3', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519620522031693824/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519620522031693824,UCL,
"Happy birthday, @juanmata8! 🥳
The streets never forget... 🪄

#UCL https://t.co/ulX5NiEz4U",28/04/2022 09:00,1.5196E+18,ChampionsLeague,,,197,2618,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [61, 65]}], 'symbols': [], 'user_mentions': [{'screen_name': 'juanmata8', 'name': 'Juan Mata García', 'id': 140750163, 'id_str': '140750163', 'indices': [16, 26]}], 'urls': [], 'media': [{'id': 1519578312020041728, 'id_str': '1519578312020041728', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1519578312020041728/img/6KRvXUVshuv3YF3s.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1519578312020041728/img/6KRvXUVshuv3YF3s.jpg', 'url': 'https://t.co/ulX5NiEz4U', 'display_url': 'pic.twitter.com/ulX5NiEz4U', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519602327161688065/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519602327161688065,UCL,TRUE
"🔝 Benzema closes in on Lewandowski... 

#UCL https://t.co/Nfcr5qFwWq",28/04/2022 08:02,1.51959E+18,ChampionsLeague,,,933,9036,in,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [40, 44]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519460011801460736, 'id_str': '1519460011801460736', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/FRY01I3WQAArOAA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRY01I3WQAArOAA.jpg', 'url': 'https://t.co/Nfcr5qFwWq', 'display_url': 'pic.twitter.com/Nfcr5qFwWq', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519587722951749632/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519587722951749632,UCL,
"🇧🇷 Júlio César at his very best to deny Messi #OTD in 2010 🙌

#UCL https://t.co/jbOHIaMrtw",28/04/2022 07:20,1.51958E+18,ChampionsLeague,,,134,2290,pt,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'OTD', 'indices': [46, 50]}, {'text': 'UCL', 'indices': [62, 66]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519577230489399297, 'id_str': '1519577230489399297', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1519577230489399297/pu/img/77DRStXb8btO113t.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1519577230489399297/pu/img/77DRStXb8btO113t.jpg', 'url': 'https://t.co/jbOHIaMrtw', 'display_url': 'pic.twitter.com/jbOHIaMrtw', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519577279017496576/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519577279017496576,"OTD, UCL",TRUE
"🔴 Liverpool have never lost at Anfield in the semi-finals of the European Cup (W10, D2)

#UCL https://t.co/yiMUfVCUBt",27/04/2022 22:28,1.51944E+18,ChampionsLeague,,,405,4456,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [89, 93]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519442611022483457, 'id_str': '1519442611022483457', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/media/FRYlAR6WUAEcGLE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYlAR6WUAEcGLE.jpg', 'url': 'https://t.co/yiMUfVCUBt', 'display_url': 'pic.twitter.com/yiMUfVCUBt', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519443338675597313/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519443338675597313,UCL,
"🗣️ Pau Torres: ""Tell our fans that it'll be different next week. We'll be ourselves again. We are still confident o… https://t.co/MpcQh0wytc",27/04/2022 22:21,1.51944E+18,ChampionsLeague,,,263,4917,en,Twitter Web App,,,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MpcQh0wytc', 'expanded_url': 'https://twitter.com/i/web/status/1519441757523652608', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",www.twitter.com/championsleague/status/1519441757523652608,,
"Who deserves the award? 🤔

🌟 Karim Benzema
🌟 Bernardo Silva 
🌟 Thiago Alcántara
🌟 Juan Foyth

@PlayStationEU | #UCLPOTW | #UCL",27/04/2022 22:11,1.51944E+18,ChampionsLeague,,,190,2734,sl,Twitter for Advertisers,,,FALSE,"{'hashtags': [{'text': 'UCLPOTW', 'indices': [111, 119]}, {'text': 'UCL', 'indices': [122, 126]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PlayStationEU', 'name': 'PlayStation Europe', 'id': 36969785, 'id_str': '36969785', 'indices': [94, 108]}], 'urls': []}",www.twitter.com/championsleague/status/1519439062494547977,"UCLPOTW, UCL",
"First legs ✅

👀 How are you feeling after the Champions League semi-finals?

#UCL",27/04/2022 21:47,1.51943E+18,ChampionsLeague,,,84,933,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [77, 81]}], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1519433133933973507,UCL,
🗒️ MATCH REPORT: Liverpool 2-0 Villarreal: Reds' second-half surge puts them in control of Champions League semi-fi… https://t.co/lyaQZimFzp,27/04/2022 21:43,1.51943E+18,ChampionsLeague,,,198,1854,en,Twitter for Advertisers,,,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lyaQZimFzp', 'expanded_url': 'https://twitter.com/i/web/status/1519432128806727682', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",www.twitter.com/championsleague/status/1519432128806727682,,
"Jürgen Klopp has now won 50 games in the Champions League (group stage to final) as head coach 👏

#UCL https://t.co/rrdPelLM1Q",27/04/2022 21:34,1.51943E+18,ChampionsLeague,,,289,3513,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [98, 102]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519429813504724994, 'id_str': '1519429813504724994', 'indices': [103, 126], 'media_url': 'http://pbs.twimg.com/media/FRYZXXcWUAIfR1k.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYZXXcWUAIfR1k.jpg', 'url': 'https://t.co/rrdPelLM1Q', 'display_url': 'pic.twitter.com/rrdPelLM1Q', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519429914100965382/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 668, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1179, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 2013, 'h': 2048, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519429914100965382,UCL,
"Semi-finals, first-leg results ✅ 
😍 Who's going through?

#UCL https://t.co/qzIYUpOGv6",27/04/2022 21:28,1.51943E+18,ChampionsLeague,,,767,7985,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [58, 62]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519426224254337025, 'id_str': '1519426224254337025', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/FRYWGccXwAEUWrr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYWGccXwAEUWrr.jpg', 'url': 'https://t.co/qzIYUpOGv6', 'display_url': 'pic.twitter.com/qzIYUpOGv6', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519428309834158081/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519428309834158081,UCL,
"🔝 Thiago Alcántara 
🔝 Bernardo Silva

😀 Which performance did you enjoy most?

#UCLPOTM |  #UCL https://t.co/sMmKXkZtwA",27/04/2022 21:15,1.51943E+18,ChampionsLeague,,,286,5084,es,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCLPOTM', 'indices': [79, 87]}, {'text': 'UCL', 'indices': [91, 95]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519424989275074561, 'id_str': '1519424989275074561', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/FRYU-jyXsAExBX7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYU-jyXsAExBX7.jpg', 'url': 'https://t.co/sMmKXkZtwA', 'display_url': 'pic.twitter.com/sMmKXkZtwA', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519425036058308608/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1372, 'resize': 'fit'}, 'small': {'w': 680, 'h': 455, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 804, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519425036058308608,"UCLPOTM, UCL",
"Liverpool 2-0 Villarreal: score prediction for the second leg?

#UCL https://t.co/wDPKXdpBOG",27/04/2022 21:15,1.51942E+18,ChampionsLeague,,,184,2457,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [64, 68]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519422145738297346, 'id_str': '1519422145738297346', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/media/FRYSZCyX0AI2fAg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYSZCyX0AI2fAg.jpg', 'url': 'https://t.co/wDPKXdpBOG', 'display_url': 'pic.twitter.com/wDPKXdpBOG', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519424899948761088/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519424899948761088,UCL,
"🌍 Top African scorers in the knockout stages (UCL era only):

⚽️1⃣4⃣ Didier Drogba 🇨🇮
⚽️1⃣4⃣ Sadio Mané 🇸🇳
⚽️1⃣1⃣ M… https://t.co/cijhzlyR4A",27/04/2022 21:10,1.51942E+18,ChampionsLeague,,,456,3617,en,Twitter Web App,,,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cijhzlyR4A', 'expanded_url': 'https://twitter.com/i/web/status/1519423766245396481', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",www.twitter.com/championsleague/status/1519423766245396481,,
"Who impressed you at Anfield?

#UCL",27/04/2022 21:09,1.51942E+18,ChampionsLeague,,,127,2996,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [31, 35]}], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1519423389777149952,UCL,
"Thiago Alcántara. Outrageous.

#UCL https://t.co/tHd7Kdlv0T",27/04/2022 21:03,1.51942E+18,ChampionsLeague,,,690,10207,pt,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [31, 35]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519421904708423683, 'id_str': '1519421904708423683', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/media/FRYSLA4X0AMpfQH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYSLA4X0AMpfQH.jpg', 'url': 'https://t.co/tHd7Kdlv0T', 'display_url': 'pic.twitter.com/tHd7Kdlv0T', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519421916418875393/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519421916418875393,UCL,
"⏰ RESULT ⏰

Liverpool in control. 

🔴 Estupiñán own goal and Mané effort secures home win
🟡 Villarreal suffer first… https://t.co/A4nxOcYeRI",27/04/2022 20:59,1.51942E+18,ChampionsLeague,,,412,2512,en,Twitter for Advertisers,,,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/A4nxOcYeRI', 'expanded_url': 'https://twitter.com/i/web/status/1519421021086011392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",www.twitter.com/championsleague/status/1519421021086011392,,
@luchogarcia14 😀,27/04/2022 20:51,1.51942E+18,ChampionsLeague,,,3,92,und,Twitter Web App,1.51942E+18,223165982,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'luchogarcia14', 'name': 'Luis Garcia', 'id': 223165982, 'id_str': '223165982', 'indices': [0, 14]}], 'urls': []}",www.twitter.com/championsleague/status/1519419068486492161,,
RT @luchogarcia14: Happy to still make the cut !!,27/04/2022 20:51,1.51942E+18,ChampionsLeague,,,327,0,en,Twitter Web App,,,TRUE,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'luchogarcia14', 'name': 'Luis Garcia', 'id': 223165982, 'id_str': '223165982', 'indices': [3, 17]}], 'urls': []}",www.twitter.com/championsleague/status/1519419050018975749,,
"Sum up this Liverpool side in one word...

#UCL https://t.co/LkD0Mo6SCK",27/04/2022 20:49,1.51942E+18,ChampionsLeague,,,663,11331,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [43, 47]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519418443774279681, 'id_str': '1519418443774279681', 'indices': [48, 71], 'media_url': 'http://pbs.twimg.com/media/FRYPBj5XwAEcSJ8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYPBj5XwAEcSJ8.jpg', 'url': 'https://t.co/LkD0Mo6SCK', 'display_url': 'pic.twitter.com/LkD0Mo6SCK', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519418509461176326/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 472, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1422, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 833, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519418509461176326,UCL,
"🇸🇳 Sadio Mané in the semi-finals:

⚽️🆚 Villarreal, 2022
⚽️🆚 Roma, 2018
⚽️🆚 Roma, 2018

#UCL https://t.co/dcBXKRlTbz",27/04/2022 20:47,1.51942E+18,ChampionsLeague,,,270,2651,es,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [87, 91]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519416887553232896, 'id_str': '1519416887553232896', 'indices': [92, 115], 'media_url': 'http://pbs.twimg.com/media/FRYNm-hXEAAIhSV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYNm-hXEAAIhSV.jpg', 'url': 'https://t.co/dcBXKRlTbz', 'display_url': 'pic.twitter.com/dcBXKRlTbz', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519417902167994369/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519417902167994369,UCL,
"🔴 Top scorers in the knockout stages for Liverpool (UCL era only):

⚽️1⃣4⃣ Sadio Mané
⚽️1⃣1⃣ Mohamed Salah
⚽️1⃣0⃣ R… https://t.co/A9dALqnj7M",27/04/2022 20:40,1.51942E+18,ChampionsLeague,,,797,6273,en,Twitter Web App,,,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/A9dALqnj7M', 'expanded_url': 'https://twitter.com/i/web/status/1519416260047605764', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",www.twitter.com/championsleague/status/1519416260047605764,,
"Two minutes.

⏰⚽️5⃣3⃣  Estupiñán own goal
⏰⚽️5⃣5⃣  Mané 

#UCL https://t.co/hBgzFkHyjN",27/04/2022 20:33,1.51941E+18,ChampionsLeague,,,229,2369,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [58, 62]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519413139581935616, 'id_str': '1519413139581935616', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/FRYKM0PXoAAC10k.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYKM0PXoAAC10k.jpg', 'url': 'https://t.co/hBgzFkHyjN', 'display_url': 'pic.twitter.com/hBgzFkHyjN', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519414464344477697/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519414464344477697,UCL,
"Mané prods home from close range! 

#UCL https://t.co/bFBNjIHcJ4",27/04/2022 20:25,1.51941E+18,ChampionsLeague,,,159,2032,fr,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [36, 40]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519412392005967872, 'id_str': '1519412392005967872', 'indices': [41, 64], 'media_url': 'http://pbs.twimg.com/media/FRYJhTTXoAABkt5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYJhTTXoAABkt5.jpg', 'url': 'https://t.co/bFBNjIHcJ4', 'display_url': 'pic.twitter.com/bFBNjIHcJ4', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519412455377678337/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519412455377678337,UCL,
"📸 Estupiñán own goal provides the opener at Anfield ⚽️

#UCL https://t.co/yPFSM1LZQx",27/04/2022 20:24,1.51941E+18,ChampionsLeague,,,136,1613,es,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [56, 60]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1519411809941340161, 'id_str': '1519411809941340161', 'indices': [61, 84], 'media_url': 'http://pbs.twimg.com/media/FRYI_a8WQAEgneu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRYI_a8WQAEgneu.jpg', 'url': 'https://t.co/yPFSM1LZQx', 'display_url': 'pic.twitter.com/yPFSM1LZQx', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1519412070629974026/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2045, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1198, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 679, 'h': 680, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1519412070629974026,UCL,
